Cust_Id,City,age,MonthlyIncome,MinBal,MaxBal,Age with Bank
12363,Kolhapur,28,13953,3147,11704,1
12364,Mumbai,27,5281,4068,11848,1
12365,Pune,26,5195,3818,10317,1
12366,Mumbai,28,10837,4222,13788,1
12367,Mumbai,25,5089,4368,10456,1
12368,Nashik,29,12098,3712,14473,1
12369,Nashik,27,8156,2513,12527,1
12370,Nashik,26,13379,3994,11638,1
12371,Pune,29,14404,4247,12023,1
12372,Mumbai,28,9097,4334,11921,1
12373,Aurangabad,28,5009,3488,13407,1
12374,Kolhapur,29,11640,3548,14004,1
12375,Kolhapur,27,15241,3570,12472,1
12376,Aurangabad,28,11665,4802,13964,1
12377,Aurangabad,25,15838,4090,11584,1
12378,Kolhapur,28,11228,4341,10029,1
12379,Solapur,27,16209,4746,14060,1
12380,Mumbai,25,15844,4974,14990,1
12381,Pune,26,8519,2858,11653,1
12382,Mumbai,28,11839,3040,12672,1
12383,Mumbai,27,17295,3839,13756,1
12384,Nashik,25,18739,2719,12959,1
12385,Nashik,29,12804,3313,14062,1
12386,Nashik,27,13495,2815,14121,1
12387,Pune,28,12229,4675,11368,1
12388,Mumbai,29,12728,3240,14302,1
12389,Mumbai,27,5549,3509,10930,1
12390,Pune,27,12405,4696,10359,1
12391,Mumbai,28,13446,2963,13755,1
12392,Mumbai,29,13576,3014,11196,1
12393,Nashik,28,8600,4668,10906,1
12394,Nashik,25,12340,2928,12080,1
12395,Nashik,26,14102,2870,13302,1
12396,Pune,27,18868,4292,13003,1
12397,Mumbai,26,18494,2765,11505,1
12398,Mumbai,27,16105,3376,14072,1
12399,Nashik,28,11221,4245,11126,1
12400,Nashik,28,16984,2792,13852,1
12401,Nashik,25,19575,3121,14137,1
12402,Pune,29,18343,4131,10516,1
12403,Mumbai,27,12661,4916,14476,1
12404,Aurangabad,27,13963,2805,13834,1
12405,Kolhapur,26,16733,4825,14095,1
12406,Kolhapur,29,13553,3935,12686,1
12407,Aurangabad,27,8633,3342,10612,1
12408,Aurangabad,26,7569,3292,10868,1
12409,Kolhapur,25,15228,4582,13600,1
12410,Solapur,25,5316,4213,10689,1
12411,Mumbai,28,10866,3237,12763,1
12412,Kolhapur,28,7310,4493,12129,1
12413,Aurangabad,26,16716,4831,10422,1
12414,Aurangabad,26,8159,4121,13315,1
12415,Kolhapur,28,18661,2723,13053,1
12416,Solapur,27,5569,3659,12690,1
12417,Mumbai,29,5477,3599,13904,1
12418,Pune,27,5086,4959,10702,1
12419,Mumbai,28,19821,3303,10160,1
12420,Mumbai,27,11955,4342,11520,1
12421,Nashik,27,11421,3875,13130,1
12422,Nashik,28,19649,3946,14135,1
12423,Nashik,27,12167,4607,14443,1
12424,Pune,27,10837,3616,10701,1
12425,Mumbai,27,11132,4794,13887,1
12426,Mumbai,25,17067,2945,13708,1
12427,Pune,29,15424,3409,11634,1
12428,Mumbai,25,15168,3268,13277,1
12429,Mumbai,28,10934,3802,14869,1
12430,Nashik,28,18625,4345,14395,1
12431,Nashik,27,16524,4366,13179,1
12432,Nashik,27,9148,4112,11315,1
12433,Nashik,26,19860,4331,12921,1
12434,Pune,27,8916,3192,12332,1
12435,Mumbai,27,18071,4513,12234,1
12436,Aurangabad,26,13114,2502,11738,1
12437,Kolhapur,29,16787,2560,14817,1
12438,Kolhapur,25,11176,2554,14824,1
12439,Aurangabad,25,6129,3605,14685,1
12440,Aurangabad,26,19022,3333,11633,1
12441,Kolhapur,27,6637,3786,14755,1
12442,Nashik,26,5388,4684,13390,1
12443,Pune,25,5921,2754,14069,1
12444,Mumbai,25,17386,4942,10864,1
12445,Aurangabad,26,8192,2930,11141,1
12446,Kolhapur,28,16911,3439,14014,1
12447,Kolhapur,25,5680,3140,14279,1
12448,Aurangabad,28,14389,2556,12735,1
12449,Aurangabad,26,8426,4864,10523,1
12450,Kolhapur,26,14490,3936,12470,1
12451,Mumbai,25,8294,4975,13960,1
12452,Pune,28,8047,2760,11063,1
12453,Mumbai,27,16135,3991,12297,1
12454,Mumbai,25,12357,4095,10358,1
12455,Nashik,28,11694,4214,12358,1
12456,Nashik,28,5301,3115,14589,1
12457,Nashik,25,11570,2736,12711,1
12458,Pune,29,11574,3368,13002,1
12459,Mumbai,27,9375,3954,12843,1
12460,Aurangabad,26,6129,2964,12646,1
12461,Kolhapur,27,8560,3289,14537,1
12462,Kolhapur,27,8719,3702,12943,1
12463,Aurangabad,25,8925,3873,13587,1
12464,Aurangabad,28,17137,3890,12155,1
12465,Kolhapur,28,14365,4748,11667,1
12466,Solapur,27,16513,3434,10523,1
12467,Mumbai,28,18803,4934,13946,1
12468,Pune,26,16366,4131,14676,1
12469,Mumbai,29,12994,2833,14183,1
12470,Mumbai,25,11143,3587,11186,1
12471,Nashik,28,12530,2545,14900,1
12472,Nashik,25,6451,4333,14587,1
12473,Nashik,27,14200,4759,12654,1
12474,Pune,28,13897,3595,11243,1
12475,Mumbai,28,18103,3026,13186,1
12476,Mumbai,28,5592,3008,13612,1
12477,Pune,25,13727,4414,10777,1
12478,Mumbai,29,8386,4284,12712,1
12479,Mumbai,27,18672,3740,11679,1
12480,Nashik,26,12855,4352,14371,1
12481,Nashik,26,7718,4026,12290,1
12482,Nashik,28,17223,2930,12328,1
12483,Pune,28,14205,2923,12977,1
12484,Mumbai,27,5632,3481,11230,1
12485,Mumbai,25,11332,3776,12267,1
12486,Nashik,26,17558,3351,11106,1
12487,Nashik,28,14771,4455,10564,1
12488,Nashik,27,16064,2932,10192,1
12489,Pune,27,14643,2601,11748,1
12490,Mumbai,29,14213,3341,14478,1
12491,Aurangabad,26,7607,4854,14615,1
12492,Kolhapur,27,18564,4607,10759,1
12493,Kolhapur,28,16493,3081,14911,1
12494,Aurangabad,27,10755,4834,14051,1
12495,Aurangabad,25,5532,4758,14361,1
12496,Kolhapur,26,16507,2887,10239,1
12497,Solapur,26,16661,4654,10463,1
12498,Mumbai,26,14898,2592,10453,1
12499,Kolhapur,27,15063,4076,11877,1
12500,Aurangabad,29,14244,2781,14398,1
12501,Aurangabad,27,16437,3635,14876,1
12502,Kolhapur,25,17636,3851,14384,1
12503,Solapur,25,13338,2696,10090,1
12504,Mumbai,29,19434,3839,11174,1
12505,Pune,27,18448,3890,10470,1
12506,Mumbai,25,6415,4128,10368,1
12507,Mumbai,28,12260,4300,11347,1
12508,Nashik,25,7181,3420,10372,1
12509,Nashik,25,15895,3798,12102,1
12510,Nashik,25,14763,3033,12875,1
12511,Pune,25,9324,4889,10047,1
12512,Mumbai,26,12436,4166,11977,1
12513,Mumbai,29,10470,4556,14095,1
12514,Pune,25,7245,3449,13074,1
12515,Mumbai,25,10152,4196,11103,1
12516,Mumbai,28,19543,3730,11922,1
12517,Nashik,26,16485,3919,11320,1
12518,Nashik,29,9580,4603,12782,1
12519,Nashik,28,12101,4958,13413,1
12520,Nashik,29,13953,4844,14351,1
12521,Pune,28,10773,4096,11036,1
12522,Mumbai,29,12370,3913,13227,1
12523,Aurangabad,25,13785,2632,10137,1
12524,Kolhapur,27,18374,4348,14369,1
12525,Kolhapur,27,13230,4548,11549,1
12526,Aurangabad,28,11392,3280,10055,1
12527,Aurangabad,29,15141,2950,13091,1
12528,Kolhapur,25,8894,3944,13484,1
12529,Nashik,27,11507,4960,12915,1
12530,Pune,27,16049,2542,12946,1
12531,Mumbai,29,12296,4130,13519,1
12532,Aurangabad,29,8699,3002,13298,1
12533,Kolhapur,25,8216,2701,10764,1
12534,Kolhapur,28,8292,2776,13112,1
12535,Aurangabad,27,10063,4842,11737,1
12536,Aurangabad,25,6600,2672,12390,1
12537,Kolhapur,27,9007,2935,11208,1
12538,Mumbai,29,14626,3215,13313,1
12539,Pune,29,5153,4750,11099,1
12540,Mumbai,29,5592,3407,13904,1
12541,Mumbai,29,18768,4156,10526,1
12542,Nashik,29,14371,4970,12396,1
12543,Nashik,26,13911,3000,14872,1
12544,Nashik,26,10644,4441,13823,1
12545,Pune,26,6002,3258,12102,1
12546,Mumbai,29,16558,4184,11339,1
12547,Aurangabad,29,5150,2971,14435,1
12548,Kolhapur,28,7659,3185,12261,1
12549,Kolhapur,28,15255,3851,14911,1
12550,Aurangabad,29,11835,4981,13234,1
12551,Aurangabad,26,11791,3874,10478,1
12552,Kolhapur,28,7372,2595,11442,1
12553,Solapur,27,10729,3360,11425,1
12554,Mumbai,25,9386,2531,10570,1
12555,Pune,29,17635,3252,13933,1
12556,Mumbai,27,19654,3450,10219,1
12557,Mumbai,28,14823,2530,14687,1
12558,Nashik,29,13511,4866,11820,1
12559,Nashik,26,16869,2534,13381,1
12560,Nashik,26,12263,3866,14397,1
12561,Pune,27,18412,4940,11755,1
12562,Mumbai,27,7952,3458,13956,1
12563,Mumbai,28,19749,3126,14377,1
12564,Pune,29,16208,3271,12492,1
12565,Mumbai,25,13112,4202,12246,1
12566,Mumbai,25,8935,4373,11183,1
12567,Nashik,29,16253,3789,10653,1
12568,Nashik,28,13834,4149,11944,1
12569,Nashik,25,6406,2698,13959,1
12570,Pune,29,9802,3799,11466,1
12571,Mumbai,26,12747,3376,11915,1
12572,Mumbai,26,14070,3344,12282,1
12573,Nashik,26,9499,3428,11194,1
12574,Nashik,25,19203,4750,10031,1
12575,Nashik,25,5445,3341,13603,1
12576,Pune,27,6641,2928,10262,1
12577,Mumbai,25,16364,3197,13614,1
12578,Aurangabad,25,15854,2609,14162,1
12579,Kolhapur,27,6387,2649,12447,1
12580,Kolhapur,27,16730,2581,11032,1
12581,Aurangabad,26,17404,3692,13291,1
12582,Aurangabad,25,15956,4059,12775,1
12583,Kolhapur,28,5427,3593,10356,1
12584,Solapur,27,10646,3174,13825,1
12585,Mumbai,28,17206,4460,11963,1
12586,Kolhapur,26,12536,2965,14670,1
12587,Aurangabad,26,5524,4079,12401,1
12588,Aurangabad,29,17643,4838,13232,1
12589,Kolhapur,29,19581,4423,11180,1
12590,Solapur,28,14337,3208,14457,1
12591,Mumbai,29,8569,4299,11712,1
12592,Pune,27,15587,4544,14561,1
12593,Mumbai,26,8134,3892,11081,1
12594,Mumbai,29,6663,4274,11240,1
12595,Nashik,28,18434,4701,12390,1
12596,Nashik,27,9572,2740,14960,1
12597,Nashik,25,13486,2999,13838,1
12598,Pune,26,16886,2904,11599,1
12599,Mumbai,25,17628,3109,13406,1
12600,Mumbai,26,10054,4664,10896,1
12601,Pune,27,5050,3334,13504,1
12602,Mumbai,28,12409,2637,12235,1
12603,Mumbai,26,15994,3698,11412,1
12604,Nashik,27,13401,3552,14468,1
12605,Nashik,27,11187,3283,10400,1
12606,Nashik,27,18570,4077,11256,1
12607,Nashik,28,16106,3310,11399,1
12608,Pune,27,16605,4318,10964,1
12609,Mumbai,25,16507,2639,11018,1
12610,Aurangabad,28,16417,4510,11258,1
12611,Kolhapur,29,16260,4619,13756,1
12612,Kolhapur,29,5749,4962,12687,1
12613,Aurangabad,25,9560,4483,10026,1
12614,Aurangabad,25,5261,2670,12412,1
12615,Kolhapur,28,14502,3645,11374,1
12616,Nashik,28,14727,2518,14171,1
12617,Pune,28,6936,2974,10411,1
12618,Mumbai,26,19927,4679,12776,1
12619,Aurangabad,28,12016,4916,10798,1
12620,Kolhapur,26,10943,2847,13636,1
12621,Kolhapur,26,19576,2959,10663,1
12622,Aurangabad,29,16363,4033,10469,1
12623,Aurangabad,27,16940,4146,12430,1
12624,Kolhapur,27,13326,2752,10191,1
12625,Mumbai,28,5288,3316,13258,1
12626,Pune,27,19082,4087,10307,1
12627,Mumbai,27,14553,3927,14892,1
12628,Mumbai,28,6232,4926,13396,1
12629,Nashik,28,15454,3908,10454,1
12630,Nashik,28,19650,4725,14381,1
12631,Nashik,26,5219,4247,14157,1
12632,Pune,25,18265,3422,13219,1
12633,Mumbai,28,6995,4829,11576,1
12634,Aurangabad,25,17023,4572,12636,1
12635,Kolhapur,28,7109,2833,12897,1
12636,Kolhapur,27,9459,4505,12473,1
12637,Aurangabad,25,18794,3839,14701,1
12638,Aurangabad,25,18707,3900,13101,1
12639,Kolhapur,26,15230,4078,14275,1
12640,Solapur,27,19436,4597,10111,1
12641,Mumbai,28,18173,3064,10945,1
12642,Pune,25,9700,2824,13986,1
12643,Mumbai,27,11232,3846,14723,1
12644,Mumbai,25,12121,3480,13149,1
12645,Nashik,28,18109,3695,13809,1
12646,Nashik,28,12422,2867,11303,1
12647,Nashik,27,7080,3054,11721,1
12648,Pune,25,9114,4408,12362,1
12649,Mumbai,27,15552,4659,10202,1
12650,Mumbai,29,12228,3086,12374,1
12651,Pune,29,5295,2771,11783,1
12652,Mumbai,29,12499,4390,14550,1
12653,Mumbai,26,8477,2818,11426,1
12654,Nashik,28,19927,3811,11302,1
12655,Nashik,25,13308,3585,11822,1
12656,Nashik,26,10927,2713,13181,1
12657,Pune,25,17304,3205,12199,1
12658,Mumbai,25,9817,4574,12847,1
12659,Mumbai,28,15535,2951,12943,1
12660,Nashik,25,5941,4479,14700,1
12661,Nashik,28,8346,2891,11522,1
12662,Nashik,25,15441,4916,13568,1
12663,Pune,27,6137,4248,11816,1
12664,Mumbai,29,18632,4490,13509,1
12665,Aurangabad,27,18526,4256,12032,1
12666,Kolhapur,29,16139,4367,11405,1
12667,Kolhapur,25,11929,3799,10807,1
12668,Aurangabad,29,7078,3124,13800,1
12669,Aurangabad,25,19794,2727,12024,1
12670,Kolhapur,25,15589,3663,12725,1
12671,Solapur,28,8429,3434,12093,1
12672,Mumbai,27,15206,3199,13568,1
12673,Kolhapur,25,7100,2896,14275,1
12674,Aurangabad,29,12661,4984,14827,1
12675,Aurangabad,27,18530,2792,11572,1
12676,Kolhapur,29,11026,3162,11107,1
12677,Solapur,25,11036,4408,12865,1
12678,Mumbai,27,16876,4979,14835,1
12679,Pune,29,7067,3794,12744,1
12680,Mumbai,27,18077,3515,14393,1
12681,Mumbai,26,14776,2577,11839,1
12682,Nashik,29,9128,4481,10626,1
12683,Nashik,28,6496,3345,12161,1
12684,Nashik,27,14991,2652,13940,1
12685,Pune,27,6140,2863,14017,1
12686,Mumbai,27,17619,4138,13291,1
12687,Mumbai,26,6346,2876,11738,1
12688,Pune,28,14898,3243,14494,1
12689,Mumbai,26,7338,4806,14571,1
12690,Mumbai,27,13743,2676,13055,1
12691,Nashik,25,15054,3871,10525,1
12692,Nashik,25,16113,3640,10144,1
12693,Nashik,28,5493,3258,14683,1
12694,Nashik,28,15153,4105,12339,1
12695,Pune,27,11699,4834,12678,1
12696,Mumbai,28,16889,2971,11010,1
12697,Aurangabad,25,16354,4091,11060,1
12698,Kolhapur,26,17815,3529,10342,1
12699,Kolhapur,25,5652,3338,11324,1
12700,Aurangabad,25,16482,4058,14176,1
12701,Aurangabad,27,12370,3009,14089,1
12702,Kolhapur,26,6762,4197,13490,1
12703,Nashik,25,10868,4014,14958,1
12704,Pune,28,10506,2785,11565,1
12705,Mumbai,26,9476,2898,13670,1
12706,Aurangabad,26,17605,4307,11272,1
12707,Kolhapur,29,19154,2600,12874,1
12708,Kolhapur,25,8941,4375,10892,1
12709,Aurangabad,25,9016,4373,10920,1
12710,Aurangabad,27,10432,3917,14417,1
12711,Kolhapur,25,17041,4593,13247,1
12712,Mumbai,29,17439,3052,14817,1
12713,Pune,26,8915,3495,11753,1
12714,Mumbai,27,9048,4088,14591,1
12715,Mumbai,28,16272,4661,12384,1
12716,Nashik,25,12107,3941,10034,1
12717,Nashik,27,17409,3231,14157,1
12718,Nashik,29,11836,3570,10529,1
12719,Pune,26,9799,2957,14241,1
12720,Mumbai,28,5188,2999,14609,1
12721,Aurangabad,27,12697,3862,11499,1
12722,Kolhapur,26,14949,4066,14383,1
12723,Kolhapur,26,13177,3478,10808,1
12724,Aurangabad,27,5981,3549,10387,1
12725,Aurangabad,29,8714,4729,11993,1
12726,Kolhapur,28,19194,4013,13361,1
12727,Solapur,29,17664,3608,14399,1
12728,Mumbai,26,12718,3839,10413,1
12729,Pune,28,11874,3065,13073,1
12730,Mumbai,29,9565,4707,11467,1
12731,Mumbai,28,17035,3487,14885,1
12732,Nashik,29,7479,3314,11260,1
12733,Nashik,28,5885,2737,13249,1
12734,Nashik,29,10321,4064,13697,1
12735,Pune,28,5769,3207,13782,1
12736,Mumbai,27,7832,4051,14222,1
12737,Mumbai,29,5613,3171,10458,1
12738,Pune,27,13917,4402,11229,1
12739,Mumbai,26,6047,3181,12499,1
12740,Mumbai,28,14617,2604,14600,1
12741,Nashik,25,9362,3785,11594,1
12742,Nashik,26,8613,3860,14723,1
12743,Nashik,27,18872,3315,13012,1
12744,Pune,28,14764,3779,12497,1
12745,Mumbai,27,18030,4511,12750,1
12746,Mumbai,26,7695,3231,12276,1
12747,Nashik,29,18535,3684,11990,1
12748,Nashik,27,19461,3798,10758,1
12749,Nashik,29,5872,2502,10257,1
12750,Pune,28,8153,3108,14201,1
12751,Mumbai,29,18626,3038,12506,1
12752,Aurangabad,26,16439,4477,13992,1
12753,Kolhapur,26,11736,4924,10992,1
12754,Kolhapur,26,7955,3728,10357,1
12755,Aurangabad,25,10877,4158,11483,1
12756,Aurangabad,29,18705,3408,13470,1
12757,Kolhapur,28,8021,4041,10227,1
12758,Solapur,27,15903,3853,10228,1
12759,Mumbai,25,8781,3977,12207,1
12760,Kolhapur,27,14230,4065,12827,1
12761,Aurangabad,29,12380,3661,13128,1
12762,Aurangabad,28,16686,4163,14102,1
12763,Kolhapur,26,6231,4709,12111,1
12764,Solapur,26,8177,4646,10747,1
12765,Mumbai,27,7874,4014,12405,1
12766,Pune,27,12363,3148,12507,1
12767,Mumbai,27,6621,3574,11946,1
12768,Mumbai,29,7320,3769,12184,1
12769,Nashik,25,5536,3940,13340,1
12770,Nashik,29,19381,3852,14443,1
12771,Nashik,26,14593,3602,13015,1
12772,Pune,27,18571,4510,10416,1
12773,Mumbai,26,6114,2678,11421,1
12774,Mumbai,25,19423,4138,14370,1
12775,Pune,25,6399,4644,13451,1
12776,Mumbai,29,8629,4987,10888,1
12777,Mumbai,27,19604,4359,11974,1
12778,Nashik,27,9280,2898,11645,1
12779,Nashik,28,7524,3137,14804,1
12780,Nashik,29,9312,4248,13622,1
12781,Nashik,26,14795,4321,11317,1
12782,Pune,29,6741,4070,11876,1
12783,Mumbai,29,14575,4072,11084,1
12784,Aurangabad,26,19875,3238,11481,1
12785,Kolhapur,27,12825,4054,13989,1
12786,Kolhapur,28,16209,4454,12276,1
12787,Aurangabad,27,13680,4410,12767,1
12788,Aurangabad,25,10036,4133,13341,1
12789,Kolhapur,26,18056,4014,12390,1
12790,Nashik,29,10461,4083,14566,1
12791,Pune,26,19308,3853,11254,1
12792,Mumbai,28,7690,4025,14522,1
12793,Aurangabad,28,9557,2768,13453,1
12794,Kolhapur,27,13759,4043,13069,1
12795,Kolhapur,29,13230,3787,11108,1
12796,Aurangabad,25,11073,3383,13109,1
12797,Aurangabad,27,5167,4484,10173,1
12798,Kolhapur,28,16260,3146,10814,1
12799,Mumbai,25,16799,2516,13236,1
12800,Pune,28,19575,4754,12333,1
12801,Mumbai,26,6261,2985,11190,1
12802,Mumbai,29,7888,3492,11776,1
12803,Nashik,27,14389,4375,14099,1
12804,Nashik,26,13342,3036,14336,1
12805,Nashik,26,8583,3924,14448,1
12806,Pune,28,8588,4947,11956,1
12807,Mumbai,28,17338,4718,11210,1
12808,Aurangabad,28,16158,3818,14365,1
12809,Kolhapur,25,17107,4213,13283,1
12810,Kolhapur,29,13508,4378,13067,1
12811,Aurangabad,29,9883,3520,14660,1
12812,Aurangabad,26,7520,3897,10697,1
12813,Kolhapur,25,14757,4244,10341,1
12814,Solapur,25,12188,2752,12379,1
12815,Mumbai,28,10462,4473,13653,1
12816,Pune,29,11181,3162,13421,1
12817,Mumbai,27,14077,2671,13123,1
12818,Mumbai,25,12603,3409,14441,1
12819,Nashik,28,6041,4845,14273,1
12820,Nashik,26,16828,4730,11766,1
12821,Nashik,27,11289,4720,10194,1
12822,Pune,28,12879,2531,10595,1
12823,Mumbai,29,18972,2832,10729,1
12824,Mumbai,29,15873,4215,13442,1
12825,Pune,28,9556,3124,12509,1
12826,Mumbai,25,8426,3900,14600,1
12827,Mumbai,27,11461,3983,13823,1
12828,Nashik,29,14559,2644,10191,1
12829,Nashik,27,17390,4294,10922,1
12830,Nashik,25,19410,3165,11168,1
12831,Pune,29,7692,3762,11418,1
12832,Mumbai,26,19548,2895,12749,1
12833,Mumbai,29,6536,3347,12749,1
12834,Nashik,28,10676,2963,10556,1
12835,Nashik,25,11875,4629,13190,1
12836,Nashik,28,9069,3586,10052,1
12837,Pune,27,17334,4403,11641,1
12838,Mumbai,29,16779,4807,12591,1
12839,Aurangabad,25,14655,2925,14723,1
12840,Kolhapur,26,13809,2529,13475,1
12841,Kolhapur,27,7518,3094,14090,1
12842,Aurangabad,25,9289,2648,10234,1
12843,Aurangabad,25,12789,3844,12781,1
12844,Kolhapur,28,12160,3032,14882,1
12845,Solapur,25,11664,3742,11438,1
12846,Mumbai,27,6906,3389,14975,1
12847,Kolhapur,25,13604,4682,11809,1
12848,Aurangabad,27,10590,3571,13379,1
12849,Aurangabad,25,6092,3731,14630,1
12850,Kolhapur,26,17298,2574,10263,1
12851,Solapur,28,14484,2962,11320,1
12852,Mumbai,27,11499,2916,11063,1
12853,Pune,28,5438,3674,12647,1
12854,Mumbai,28,18565,3582,13958,1
12855,Mumbai,29,12034,4879,14016,1
12856,Nashik,28,16653,2962,12972,1
12857,Nashik,26,19803,3759,10169,1
12858,Nashik,27,11775,3028,14075,1
12859,Pune,29,14102,4980,12321,1
12860,Mumbai,26,9269,4085,14539,1
12861,Mumbai,29,18639,3067,11604,1
12862,Pune,28,9979,2800,12555,1
12863,Mumbai,26,6608,3193,13428,1
12864,Mumbai,28,5951,3608,14674,1
12865,Nashik,27,18842,3184,11968,1
12866,Nashik,26,12492,2662,11238,1
12867,Nashik,29,14603,4124,11693,1
12868,Nashik,25,5154,2561,10004,1
12869,Pune,25,16130,3977,10406,1
12870,Mumbai,25,6745,2802,14977,1
12871,Aurangabad,27,17462,3976,11173,1
12872,Kolhapur,29,5505,4181,14865,1
12873,Kolhapur,26,18829,3421,12578,1
12874,Aurangabad,25,8627,3839,14154,1
12875,Aurangabad,25,8214,3460,14253,1
12876,Kolhapur,25,14804,2967,10227,1
12877,Nashik,27,8171,4769,13632,1
12878,Pune,26,13837,3602,14196,1
12879,Mumbai,25,15822,3047,13139,1
12880,Aurangabad,28,10354,4619,11751,1
12881,Kolhapur,26,8585,3878,10394,1
12882,Kolhapur,28,18769,4774,11657,1
12883,Aurangabad,26,6009,2826,13164,1
12884,Aurangabad,27,8716,3848,12299,1
12885,Kolhapur,27,17014,4404,11867,1
12886,Mumbai,29,18732,3968,14671,1
12887,Pune,28,12453,2899,11430,1
12888,Mumbai,27,17186,4576,12376,1
12889,Mumbai,26,19139,2775,13882,1
12890,Nashik,27,10950,2686,14068,1
12891,Nashik,26,15098,2550,13077,1
12892,Nashik,29,11623,4737,10588,1
12893,Pune,26,17833,3120,12656,1
12894,Mumbai,26,9568,2576,10951,1
12895,Aurangabad,29,13891,3924,10960,1
12896,Kolhapur,29,9398,3018,10584,1
12897,Kolhapur,28,11006,3710,11613,1
12898,Aurangabad,29,17571,2624,11969,1
12899,Aurangabad,29,18859,4713,11456,1
12900,Kolhapur,29,18288,3629,12390,1
12901,Solapur,26,14977,4898,13969,1
12902,Mumbai,28,6678,4206,12247,1
12903,Pune,29,5028,4230,10348,1
12904,Mumbai,25,8977,2956,11083,1
12905,Mumbai,29,11513,3286,11523,1
12906,Nashik,28,17368,3140,13074,1
12907,Nashik,25,16467,3612,12093,1
12908,Nashik,28,17750,4505,13463,1
12909,Pune,29,7193,3075,12812,1
12910,Mumbai,25,10521,4422,13270,1
12911,Mumbai,27,12977,4947,13550,1
12912,Pune,29,18424,2971,10713,1
12913,Mumbai,27,7083,3499,14037,1
12914,Mumbai,25,17834,4147,12766,1
12915,Nashik,28,6970,3163,14067,1
12916,Nashik,27,14135,3881,13479,1
12917,Nashik,29,17371,3633,10279,1
12918,Pune,25,8135,2640,10473,1
12919,Mumbai,26,13060,2517,14215,1
12920,Mumbai,26,7573,4545,12214,1
12921,Nashik,29,13038,4394,12703,1
12922,Nashik,27,16098,4362,10618,1
12923,Nashik,27,5784,4236,13564,1
12924,Pune,29,12444,4174,14449,1
12925,Mumbai,27,12747,4678,12575,1
12926,Aurangabad,29,19832,4952,13555,1
12927,Kolhapur,29,8627,4902,11408,1
12928,Kolhapur,28,13007,3384,13643,1
12929,Aurangabad,29,12424,3266,13245,1
12930,Aurangabad,26,16878,4022,13069,1
12931,Kolhapur,28,5345,2825,12206,1
12932,Solapur,29,10096,2542,10111,1
12933,Mumbai,25,14002,2526,14072,1
12934,Kolhapur,26,9541,3448,11706,1
12935,Aurangabad,26,17285,3037,11452,1
12936,Aurangabad,29,10079,4067,12088,1
12937,Kolhapur,25,19849,4818,14614,1
12938,Solapur,28,18131,3973,13415,1
12939,Mumbai,25,15673,4846,11420,1
12940,Pune,29,16526,3686,12133,1
12941,Mumbai,27,13254,2773,11100,1
12942,Mumbai,25,8530,4861,14127,1
12943,Nashik,27,8428,3392,10274,1
12944,Nashik,27,5018,3313,12878,1
12945,Nashik,25,5968,4993,14662,1
12946,Pune,26,8606,4444,12631,1
12947,Mumbai,29,10003,4141,11645,1
12948,Mumbai,29,6848,4412,14825,1
12949,Pune,27,8250,4272,10167,1
12950,Mumbai,25,11422,4100,10268,1
12951,Mumbai,26,10105,3039,12030,1
12952,Nashik,29,10962,4634,11473,1
12953,Nashik,28,17489,4260,12243,1
12954,Nashik,26,12700,4711,10161,1
12955,Nashik,28,12423,4533,10848,1
12956,Pune,29,15710,3177,10170,1
12957,Mumbai,25,10573,3026,13153,1
12958,Aurangabad,27,13873,3286,12485,1
12959,Kolhapur,27,16783,3335,10253,1
12960,Kolhapur,26,5579,4948,13833,1
12961,Aurangabad,27,5346,4211,10199,1
12962,Aurangabad,25,11795,4816,10092,1
12963,Kolhapur,29,16453,4032,10473,1
12964,Nashik,26,15714,4668,11618,1
12965,Pune,25,9302,3153,10387,1
12966,Mumbai,28,6898,2552,11690,1
12967,Aurangabad,25,12929,3677,12988,1
12968,Kolhapur,26,10095,4559,12929,1
12969,Kolhapur,29,14124,3890,13044,1
12970,Aurangabad,26,13788,3894,10074,1
12971,Aurangabad,28,12905,3595,13811,1
12972,Kolhapur,28,14822,4264,13951,1
12973,Mumbai,27,18086,3795,11289,1
12974,Pune,26,13177,4662,10645,1
12975,Mumbai,26,15110,3714,12726,1
12976,Mumbai,27,10195,4560,12978,1
12977,Nashik,29,16025,4957,11190,1
12978,Nashik,25,5914,4652,13613,1
12979,Nashik,27,9987,4457,11924,1
12980,Pune,25,18506,3435,13224,1
12981,Mumbai,27,11225,2892,13299,1
12982,Aurangabad,25,14119,3201,11066,1
12983,Kolhapur,25,10592,4940,10665,1
12984,Kolhapur,27,5201,2822,10380,1
12985,Aurangabad,28,6946,2868,11192,1
12986,Aurangabad,25,12184,2940,10839,1
12987,Kolhapur,25,20000,3888,12711,1
12988,Solapur,25,16126,4398,14792,1
12989,Mumbai,26,19405,3333,13200,1
12990,Pune,27,17878,3587,13485,1
12991,Mumbai,28,16618,4827,10472,1
12992,Mumbai,27,16730,4879,14298,1
12993,Nashik,28,7207,4095,13274,1
12994,Nashik,27,12407,3799,12451,1
